id;description;C2A
1035101543194935;"Nabend liebe Sachsen,Streamer und alle anderen, wünsche allen noch ein gesundes neues erfolgreiches Jahr. Hoffe habt net allzusehr gefroren ;).Erster Montag im neuen Jahr,es war wundervoll.Danke Danke Dresden.";FALSE
882772295094528;"Ich plädiere für eine Neuauflage des Schröder'schen ""Aufstands der Anständigen"" mitsamt orchestrierter Hysterie und Solidaritätsmärschen und DEUTLICHER VERURTEILUNG (samt Konsequenzen und Ausweisung) des tatsächlichen Täters!";TRUE
1010297495675340;Christine Spielmann ! Lassen Sie sich doch nicht auf solche Diskussionen ein! Diese bringen nichts! Und wir haben keine Angst vor diesen illegal einreisenden Nichtsnutzen! Wir sind wütend, dass man diese verkorkste Asylpolitik zulässt Und diesen Kommis, die dann in der Regel unsachlich und beleidigend werden, na, ja, pfeifen Sie drauf!;FALSE
1044169458954810;Wenn ein Vergewaltiger ohne Strafe davon kommt dann sieht aus und wahrscheinlich ER versteht es auch dass er das RECHT hat. Vergewaltigung ist ein Verbrechen und soll streng bestraft werden.;TRUE
1013115215393568;War der erst beste denn ich gegooglet habe. Ändert nichts daran das ich finde das Pegida eine höchst gefährliche radikale Gruppe ist. Nennt sie wie ihr wollt.;FALSE
982752808429809;"ja super, so einig ist sich unser hoch gelobtes Europa...
Der kroatische Ministerpräsident sagte sogar, dass die Regierung seines Landes den Flüchtlingen erlauben würde, die serbisch-kroatische Grenze ungehindert zu passieren, um nach Westeuropa weiterzureisen.
http://www.epochtimes.de/welt/europa/illegale-masseneinwanderung-geht-weiter-kroatien-winkt-migranten-durch-islam-a1269511.html";FALSE
1111345045570584;Dann braucht der ticker wohl ein kartenlesegerät??????;FALSE
935268396511584;http://www.wochenanzeiger.de/article/164111.html Südländer bereichern Münchnerin;FALSE
1111495502222205;Ok ne Chipkarte aber die haben doch kein Geld? Schiebt man denen auch noch Geld in den Hintern?;FALSE
1134777503227338;Hat ja wohl nich mehr alle Latten am Zaun...;FALSE
1035371759834580;und die werden nicht wie linke chaoten von der politik rangekart ..;FALSE
1105819659456456;Dresden ist doch pleite, bringen die ihr Geld mit? Wie wäre es mit Christlicher Kirche im Islam? Gleiches Recht für alle!;FALSE
982696125102144;Äpfel mit Birnen vergleichen oder was? ??;FALSE
1052420611463028;Die Polizei wird nur unnötig unter Druck gesetzt wenn ständig irgendwelche Gegendemos genehmigt werden.;FALSE
982908141747609;Was sind das für Männer die im Syrien ihre Familien lassen und sich selber retten.Was sind das für Männer die denken das sie mit Hartz4 besser leben als mit Arbeit bei sich zu hausen.Das sind keine Männer.Fakt ist es kommen so viele junge Männer wo soll das hinführen,sexuelle Zustände wie im Indien.;FALSE
1096379537067135;RAUS RAUS So was brauchen wir nicht die nur Frau en und kinder so was machen  Deutsche wacht auf wir müßen was machen wir sind Deutsche und nicht die;TRUE
1065834123455010;die Linken haben in den 90ern auf mein Auto, welches in Kreuzberg geparkt war, ein Anarchie-Symbol gekratzt und das bei einem Arbeiter, denkt nicht das die sich für Recht und Ordnung einsetzen.;FALSE
1056493627722393;Gut gesagt!;FALSE
982703718434718;wir brauchen Geert Wilders als kanzler;FALSE
1088840817821007;Ist da oft das gleiche.;FALSE
951869571518133;Wenn da irgend welche in mein Eltern Haus sollen dann garantiere ich für nichts.;FALSE
1012935552078201;Ooooo jeeeee....was wird dazu der gute jüdische Anwalt Michael Friedman sagen??? Der hetzt ständig gegen Pegida...nun kommt so was aus eigene Reihe.... Lach mich kaputt:-))))));FALSE
991316730906750;Proud of you all!;FALSE
982722735099483;Schon mal überlegt dass das möglicherweise die verzweifelte Reaktion auf einen völlig inakzeptablen Polizeieinsatz ist von Menschen die nur noch ihre Haut retten wollen? Lügenpresse betreibt auch Pegida wenn es ihrer selbst geschaffenen Realität nutzt;FALSE
982679685103788;Ungarn,ein vorbild für den rest Euro. Zur Info:es warten noch 4Mill.Sir.;FALSE
855023124536112;Meinst du die Dresdner, die im Zug saßen und nicht nach Leipzig kamen, weil es Anschläge auf die Bahnstrecke gab????;FALSE
945845948787162;Nur das verstehen Sie,,,Keule raus und gut is!!! Das ist ein Pack,,unglaublich!!!!!;FALSE
946923342012756;"[@IND] :
Mieterhöhungen treffen hier nur die Falschen, denn solche bekommen es ja bezahlt.....mehr als ein Inländer.";FALSE
935441356494288;Oder mit Staat und Politik vermischt werden.;FALSE
1012880302083726;"Oh je, jetzt werden auch noch die jüdischen Funktionäre zu pöhsen, pöhsen Nahsis! 

Wenn ich den Satz so gesagt hätte den Schuster da sagte, wäre ich wegen Volksverhetzung dran. 
Er nimmt da ganz klar eine ""Bevölkerungsgruppe"" (die illegalen Einwanderer, genannt Flüchtlinge) auf's Korn und pauschalisiert diese! 

Zitat J.Schuster, Vorsitzender des Zentralrates der Juden:
""Viele der Flüchtlinge fliehen vor dem Terror des Islamischen Staates und wollen in Frieden und Freiheit leben, gleichzeitig aber entstammen sie Kulturen, in denen der Hass auf Juden und die Intoleranz ein fester Bestandteil ist. Denken Sie nicht nur an die Juden, denken Sie an die Gleichberechtigung von Frau und Mann oder den Umgang mit Homosexuellen.""

Nun, seit mehr als einem Jahr warnt PEGIDA vor dieser Gefahr, wurde dafür aber als rassistisch, homophob und rechtsextrem diffamiert! 

Wer unsere Dresdner Thesen kennt, weiß es besser! 

Man darf gespannt sein, ob die linksgrüne Buntmenschenfraktion nun offen Ihre faschistische Gesinnung zeigt und auch gegen Juden demonstrieren wird - am besten gemeinsam mit ihren islamistischen Freunden, welche ja gern mal ""Juden ins Gas"" skandieren auf ihren Demos und dafür aber nicht angezeigt oder verurteilt werden!
Böse Zungen behaupten, jetzt können die Gleichgesinnten ja offen dazu stehen, egal ob sie sich Linke, PKK, IS, Grüne, Verdi, SPD oder sonstwie nennen. Ob da was dran ist? 

„Wenn der Faschismus wiederkehrt, wird er nicht sagen: «Ich bin der Faschismus» Nein, er wird sagen: «Ich bin der Antifaschismus»."" (Ignazio Silone) 

#ZDJ #JSchuster #AsylbetrügerRaus #GlücksritterZurückverschiffen #SchengenAussetzen #GrenzenDicht #PEGIDA #MontagIstPegidaTag #DresdenZeigtWiesGeht #DresdnerThesen 

http://www.br.de/nachrichten/unterfranken/inhalt/schuster-zentralrat-obergrenze-fluechtlinge-100.html";FALSE
855058854532539;wenn das die Mutti liest gibts kein Taschengeld und dann wars das mit dem busticket!;FALSE
1056909557680800;"Die steigen aus dem Flugzeug aus, schmeißen die Ausweise weg und stehen in 5 Tagen mit neuen Pässen (oder ohne) wieder an der Grenze, diesmal als traumatisierte syrische Staatsbürger. ;-)";FALSE
1105825759455846;"Hahahah und wo ist dieser ""Islam""? Du Hinterwäldler es gibt auch Kirchen in Islamischen Länder aber dafür müsstest du Dorfesel aus deinem Bauernhof raus. Du kannst von Glück reden, dass du - wegen deinem Alter - die Islamisierung Deutschlands nicht mehr mit erleben wirst. In diesem Land werden in 100-200 Jahren mehr Moslems Leben als Christen usw. weil ihr am aussterben seid. Zu verdanken habt ihr das euch selber, denn zum Glück ist die Geburtenrate so niedrig „smile“-Emoticon. Die Welt wird ein besseres ohne euch Massemmörder.";FALSE
945368208834936;Dass erinnert mich sehr an die Finanzzierung der DKP (Westdeutschland), durch die SED Regierung (DDR)! Irgendwie scheint die Linke auf die altbewährten Methoden, der Seilschaften zurückzugreifen. Es werden Jährlich viele Millionen Euro bewusst zwischen „Sozialen“ Vereinen und ihren Ablegern hin und her geschoben,  so dass am Ende keiner mehr nachvollziehen kann, für was das Geld wirklich verwendet wurde!;FALSE
1035128023192287;Ich war dabei!!;FALSE
855694744468950;"kleine definition von ""wir sind das volk"": das volk ist das was unter der regierung steht. also sind wir das volk, klare sache. Und auch ""dresden ist weltoffen und bunt"".. da werden die Tatsachen verdreht, heißt das nur weil ich mich der bewegung anschließe die eine veränderung in der Politik möchte, bin ich nicht mehr ""weltoffen und bunt""? Wer maßt sich nun an mir dieses abzusprechen?";FALSE
1057408154297607;in 14 Tagen sind die wieder da... wissen ja schon wie lachhaft das hier läuft.;FALSE
962647390440351;besser hätte ich es nicht schreiben können!!!!!;FALSE
982773425094414;Kroatien stellt sich ja auch nur als Transitland zur Verfügung. Die dortige Regierung weiss genau dass niemand in diesem Land bleiben will. Es wird weiter fleissig Richtung Deutschland und Schweden durchgereicht.;FALSE
1035137076524715;Nö;FALSE
1043611112343978;"das war das schlechteste, was der sogenannte politische gegner machen konnte. 
nichts wirkt mehr, als das unausgesprochene wort der ABWESENDEN. 
über all dem gesülze kommender elefanten runden wird das stehen, was nicht an der sendung teilnimmt. 
jeder hat kapiert, dass es nur noch um grenze zu oder grenze offen geht. 
jede minute kommender runden wird den zuschauer daran erinnern. das HÄNGT sozusagen über der ganzen FARCE.
ohne die möglichkeit, dieses DIFFUSE zu ZERREDEN, 

es ist sogar ein gewinn, dass die afd ausgeschlossen wurde - für die afd.";FALSE
1105406512831104;Niemals Ihr Volksverhetzer und Menschenschender.;FALSE
855029561202135;Ja wer is denn nun das Orga Team?;FALSE
1012988725406217;Wenn das Wort von Seehofer&Co kein Gewicht hat, das Wort eines Herrn Schuster auf jeden Fall, spricht er doch für ca. 100000 Glaubensgenossen in der BRD. Jüdische Interessen hatten bei uns immer Vorrang, Ihr wisst schon weswegen! Wenn die kinderlose Mutti DARAUF nicht reagiert, sollte es mich schon wundern, aber sie ist ja unberechenbar...;FALSE
1010203085684781;Wegen Vertippern andere zu diskreditieren und damit unterschwellig Dummheit zu unterstellen, spricht doch schon für sich, wer ARGUMENTE hat, hat diese Oberlehrerart jedenfalls nicht nötig, mangels Argumenten muss aber öfter mal die Rechtschreibkeule rausgeholt werden, PEINLICH!;FALSE
855048647866893;"Einigt euch, all die gida's! Einigung auf einen Tag aller gida's (die können nich überall gegen demonstrieren) Reduzierung auf wichtige und sinnvolle punkte!
Distanziert euch von Rechten!
Wie soll es weiter gehen? 
Wenn das soweit geklärt ist, bin ich wieder mit am set ;-)";TRUE
1063791673659255;schade , mein beitrag wurde von facebook gelöscht.................. naja soviel zu meinungsfreiheit;FALSE
854997341205357;Der Grönemeyer will auch nach DD kommen. Hoffentlich verwechselt er ni die Bühne und kräht auf unserer Pegida Bühne rum..Da geh ich wieder nach Hause;FALSE
1111361352235620;Bei mir würden die gar nix bekommen und schwupps wären die meisten wieder weg .Aber der bekloppt deutsche Staat zahlt und zahlt......;FALSE
1035143796524043;Montags, keen Ding;FALSE
1070099369695152;der grüne Gutmensch ,der Sexspiele mit Kleinstkindern indenSchulen befürwortet;FALSE
855300424508382;An dir ist auch der Kelch des denkens vorbei gegangen oder? Aber damit du das auch verstehst... keine Argument, rechter Trottel;FALSE
945896408782116;"ach gottchen,jetzt jammern die weiber rum,wegen beläßtigung u sind pikiert!aber wenn es darum geht sich auszutauschen,komm ""ach,ich interessiere mich nicht für politik!"" ja,hättet ihr aber mal sollen!!!dann gäbe es gewisse probleme nicht!!!aber ihr kümmert euch lieber um eure strähnchen u die nägel u schuhchen.aber da,wo es mal wichtig wäre,sich zu informieren,den mund aufzumachen,wo es mal nicht um äußerlichkeiten geht,winkt ihr gelangweilt ab!!!!
selbst schuld!
u hört endlich auf zu jodeln,was andere von euch denken könnten!geht es bei allem,was ihr tut,um die meinung anderer?!
wie erbärmlich...wir im osten leben seit rostock u hoyerswerda mit dem nazistempel auf der stirn u jetzt erst recht...mir ist das egal!!!";TRUE
935767526461671;Ok noch so ein paar Vertreter der Waldorfschule :/;FALSE
855015221203569;stimmt, es geht nicht mehr nur um Islamisierung, sondern auch um den starken Einfluss unserer Besatzer, um Amerika. Wir müssen raus aus der Nato und den Knebelverträgen, genauso wie aus der EU. Eben wegen der Nato ist Deutschland verpflichtet für Amerika den Krieg zu führen und Waffen und Soldaten in die Kriegs-und Krisengebiete zu schicken. Das Volk ist schon lange munter und hell wach. Ist das Orgateam auch bereit für die Interessen des Volkes zu kämpfen und mitt ihm.?? Und bitte unterlasst es doch gegen Legida zu klagen und somit untereinander jetzt auch noch kalten Krieg zu führen, das bringt nix und macht Euch auf Dauer unglaubwürdig;TRUE
855002371204854;kenne mich dort leider nicht aus, wo wie und wann man am besten anreist...;FALSE
855048391200252;Grönemeyer !? haha , der schläger !? https://www.youtube.com/watch?v=BTORt7GTnhw;FALSE
1065828566788899;"Wozu ?!!
In drei Jahren ist eh wieder alles hinfällig. Weil diese einzeller die Gesetze buchstäblich auswürfeln. Also 
WAYNE";FALSE
1095910130447409;Einfach langsam fahren.;FALSE
882801968424894;So sieht die kulturelle Bereicherung aus.;FALSE
951589704879453;Richtig so.;FALSE
1010764935628596;Justin, ist Dir der Luftballon geplatzt? dann tröste Dich doch mit Deinem Kuscheltier, bevor Du wieder am Bahnhof stehst;FALSE
1012233702148386;Der heist schon immer so!  Mal locker bleiben.;FALSE
1055261601178929;Hurra, lasst uns alle Länder wo es schlecht geht evakuieren. Amimerkel kümmert sich :-(;TRUE
1152522734786148;"Gut zu wissen,wenn diese Typen von der AWO das nächste Mal an meiner Haustüre klingeln um Spenden zu sammeln werde ich ihnen einen gepflegten ""Arschtritt"" verpassen.";TRUE
951531758218581;Solten sie das wirklich versuchen den leuten ihren wohnraum inder wohnung zwangs zu besetzen dann ^^ denke ich wird eine klage well über vater stadt kommen wo jeder und alles dagegen klagen wird. aber ich bin mir sicher das dass nicht lange mehr dauern wird bis die flüchtlinge zwangs einquatiert werden bei uns privat für laue ^^;FALSE
1010183402353416;PEGIDA gebt acht wer sich in euren Reihen tummelt!!!;FALSE
991243904247366;Bin stolz auf euch;FALSE
946048278766929;Mir ist lieber, die versammeln sich in München, als hier in Hamburg, wenn es denn sein muss, hier sind schon viel zu viele von denen.;FALSE
1063798360325253;Zwangsläufig !;FALSE
982689311769492;Ich schon!!! Und du??? Die Wahrheit nicht verdaut??? ????????;FALSE
1069147403123682;"#Russia and #Syria weaponising #refugee crisis to destabilise #Europe
http://www.savemysweden.com/russia-and-syria-weaponising-refugee-crisis-to-destabilise-europe/";FALSE
991239780914445;Der Ton geht nicht;FALSE
854999851205106;Nur zusammen sind wir stark und können was erreichen;FALSE
1134160643289024;nein danke;FALSE
1134095683295520;Schon passiert es war die Hölle ??;FALSE
1056486084389814;Die Handlanger des Teufels auch sie werden alt und brauchen Hilfe. Ich hoffe sie kommen zur Pflege in die Hände die sie gnadenlos verraten haben und bekommen ihre gerechte Strafe.;FALSE
876342759070815;Schädlich sind allein die nichts nutze von den arbeitsagenturen.das sind unfähige Leute in meinen Augen bloß gut das ich auf die nicht angewiesen  bin dort auf Dauer antreten  zu müssen  ist unmenschlich  für jeden deutschen  und bedeutet  den Untergang;FALSE
1111865208851901;endlich,so können  sie nicht doppelt holen .;FALSE
1111437668894655;Richtig so;FALSE
960889863949437;... oder aber prorussische Separatisten. Wenige wissen, was diese Menschen tatsächlich tun und wer sie sind....;FALSE
1012273612144395;Auf was für eine Schule gehen nur die jungen Leute ? Und was lernen die da überhaupt ? Was sind das für Lehrer ? Man, man, man ! ! ! 50000 Volt und keine Birne, Hauptsache es gibt Senf !;FALSE
874508542587570;"Kein ding ;-)

Macht euch kein kopf...";FALSE
1121589604546128;"#AufDieStraße #Widerstand 

Danke Erfurt, danke Thüringen, wir sehen uns #AufDerStraße! (y)";TRUE
1111994962172259;Harald Bode, das halte ich für ein seltsames Rechtsverständnis.;FALSE
982641128440977;Alloha Snackbar! xD;FALSE
