id;description;DBO
1063714493666973;Iris Frühling na Gott sei Dank! Aber der Trend geht nach unten. Denn diese Regierung sorgt schon dafür! Darum wähle ich die AfD, damit die Kinder und Familienpolitik oberste Priorität hat. Die kleinste Keimzelle eines Staates ist die Familie!;nothing
982657248439365;Hoffentlich kracht es noch viel viel ärger und hoffentlich erwischt es dann nur jene mit refugees welcome schildern in der Hand!!!;nothing
985358581502565;Danke Dresden!;nothing
1012262455478844;Der hieß doch schon immer so oder????;nothing
888192064552551;Michael, in Deinem Kommentar passt ja gar nichts zusammen, Gehirn einschalten , dann schreiben. Viel Erfolg!;nothing
945837015454722;So ein Wahnsinn!! Mir tun nur die wenigen Aufrechten in dieser schönen Stadt leid. Der Rest (die Gutmenschen) hat es nicht anders verdient! Ob das bei uns im Osten noch zu verhindern ist, weiß keiner, aber wir versuchen es wenigstens!;nothing
982856128419477;Polen/ Warschau // Hallo Chaos – Refugees, dann würden eure “Triller“ aus der Schnauze fallen ! Seht euch nur die ersten Sekunden an. Mehr könntet ihr sowieso nicht erkennen ! ?  https://www.youtube.com/watch?v=3l_1WthGZQE;nothing
1056952157676540;Wenn man bedenkt, das seit Monaten 160.000 auf ganz Europa verteilt werden sollen und gerade mal ca. 500 tatsächlich verteilt wurden, dann war das in Hannover wahrhaftig eine Massenabschiebung. Erstaunlich, welche grenzenlose Dummheit man einem mit einem solchen Bericht so langsam unterstellt…;criticism
1111356902236065;"Also.... Es geht ja schon so rund um, daß das Bargeld allgemein abgeschafft werden soll. Wenn Merkel, Junckers und Konsorten weiter über uns bestimmen können, wird das auch kommen! Aber was soll mit den armen Refutschies geschehen? Ich schlage vor: Wir kein Bargeld, die aber weiter Bargeld; wegen der Traumatisierung!";criticism
1063779086993847;Sie können zudem auch noch klatschen und Rosen verschenken-ist doch auch was??;nothing
1055114801193609;bevor dies nach deutschland kommt ziehe ich einen Bürgerkrieg vor.....die Merkeln muss wech, aber schnell..... wenn es nicht anderst geht auch mit Abschiebungsbefehl.... in die Wüste. Ironie oder Ernst gemeint, überlasse Euch die Entscheidung......;subversive
985356324836124;seid...;nothing
1111546858883736;Ganz genau. Das viele Geld lockt die Nur an.;nothing
1111307668907655;"Es sollte bundesweit eingeführt werden, nur noch Sachleistungen und ein kleiner Betrag auf die Karte !!!!
Das ist mehr, als manch Deutscher zur Verfügung hat ??";nothing
1134206479951107;Ich kann darauf verzichten,denn die haben keinen Respekt vor Frauen.Sollen sich lieber nach Hause scheren und für ihr Land was tun diese Sozialschmarotzer.;nothing
991236187581471;Wieviel Leute nehmen teil?;nothing
854997354538689;Daaaankeeeee!!!!! Wir sind Pegida!!! Jetzt erst recht!!!!;nothing
1065895560115533;Ich finde es absolut toll das auch immer mehr in den Altbundesländern begreifen das sie total verarscht werden ! Ja es ist richtig nach 26 Jahren darf es kein Ost und Westdenken mehr geben,wir müssen alle zusammen halten und auf die Straße ! Ja auch in Dresden sind alle Altersklassen vertreten und das ist gut so,am meisten ziehe  ich vor denen den Hut die bei Wind und Wetter den Zug mit ihren Rollstühlen anführen.Wir gehen auch für unsere Kinder Enkel und Urenkel auf die Straße denn die sollen noch eine lebenswerte Zukunft haben !;nothing
1056908694347553;Drei Nullen hinter der 127, dann wird ein Schuh draus...;criticism
1012279478810475;Naja aber das mit meiner Bude mit salafistischen bartpflegeprodukten War nicht geflunkert. .. wers  nicht glaubt muss halt vorbeikommen.  Dritte eine rechts. , fünfter stand. Zwischen der begann  wildschweinbratwurst;nothing
945848752120215;???;nothing
945897168782040;Den beiden Grinsebacken wird das Lachen auch noch vergehen, aber wahrscheinlich ist das Bild eh nur gestellt;nothing
985369588168131;Wahnsinn......Klasse!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Habe heute auf dem Pendlerparkplatz in BZ Fahrgemeinschaften gesehen, wie sie gutgelaunt ins Auto stiegen. Weiter so!;nothing
1112027692168986;Dieter Blank ahja, nur weil wir hier friedlich leben wollen und nicht wollen, dass es noch schlimmer wird, sind wir also blöd. wirklich tolle logik. wenn ich sehe, dass ein herr maas die strafe für mord weiter runter setzen will, geht mir das messer in der tasche auf. ein menschenleben ist hier also nichts mehr wert ... schon allein deswegen werde ich die afd wählen... unsere gesetze und strafen sind eh schon jetzt viel zu lasch .. die müssen dringend verschärft werden, damit die täter nicht lachend aus dem gerichtssaal laufen... http://www.epochtimes.de/politik/deutschland/koelner-bdk-bezirksvorsitzender-taeter-lachen-sich-kaputt-ueber-deutsche-justiz-a1297719.html;criticism
1063416980363391;Herr Maas befürchtet den ersten Toten.  Da hat er ihn. Wenns der erste ist.;nothing
1012292688809154;Es ist aber nicht nett, so über Ihre Pegida- Kollegen zu sprechen...;nothing
1063825546989201;Rieke Arndt Höhen und Tiefen, da gebe ich Ihnen Recht. Das aber (trotz verschiedenen statistischen Ansätzen) immer wieder Sachsen und Bayern die vorderen Ränge in (mittlerweile nicht mehr verwertbaren) Bildungstests (PISA, Bildungsmonitor etc.) belegen, verwundert Sie nicht? Wenn es Sie verwundern würde, müssten Sie auch nach den Gründen fragen. Und da würden Sie an eine ideologisch zementierte Grenze stossen, an der Sie nie (NIE,NIE) rütteln dürfen.;nothing
1095912747113814;Kinder da weg. Erpressen mal wieder mit jedem Mittel. Und dann Stöcke frei...;nothing
1010699922301764;"Traumtänzer! ;-)";nothing
882727635098994;Ist doch cool, die bringen sich doch gegenseitig um:;nothing
882735911764833;Da kannst Du Recht haben. Naziparolen sind hier nicht angebracht. Das schädigt.;nothing
982739735097783;Die Lage hat sich vorerst beruhigt. Die Migris haben die Zelte aufgeschlagen - die, die diese Idioten tagsüber nicht verbrannt haben - und sind schlafen gegangen. Leider hat die Kroatische Regierung ausgesagt, dass die die Migris ohne weiteres reinlassen. Hoffentlich wird sich das noch ändern.......;nothing
1010174082354348;also, sanktionen auch für deutschland, oder?;nothing
1035123239859432;"Immer
Nicht nur zu wm-/em-spielen!????";nothing
1012472882124468;Nein der klügere gibt nach;nothing
982714895100267;"Sehr geehrte Freunde der Pegida   Ich war heute auf einer Veranstaltung zur Flüchtlingsunterbringung in unserer Gemeinde . Komisches Gefühl , unter lauter Gutmenschen zu sitzen.  Fakt war , dass jetzt statt im Landkreis versprochenen 1600 Imigranten  2100 allein dieses Jahr kommen sollen . Auch wurde die Aussage gemacht , dass zur Zeit keiner Abgelehnten ! in seine Heimat abgeschoben wird . Lediglich Abschiebungen in andere europäische Länder soll es ganz vereinzelt geben. Habt Ihr gehört : ES wird keiner Abgeschoben !!!!!!!!!!   Als dann noch der Pfaffe gekommen ist um für die ""armen Flüchtlinge"" zu werben , musste ich den Saal verlassen sonst hätte ich heute Nacht nicht mehr schlafen können .";nothing
888148991223525;"hellmut, in dem grueppchen um die UMP tummelt sich auch noch MODEM.
aber trotzdem scheint die UMP alleine ca 30% zu haben und ist diesmal besser als meine partei.
diesmal....";nothing
874461262592298;So sieht es aus René Rodriguez;nothing
1035126343192455;Schwulenhaußen ...??? Finger in den Po, Bahnhofsklo ...?;nothing
960980247273732;Korrekt Leo Mania, hinter Pegida und Konsorten steckt wirklich nur Abschaum und arbeitsscheues Gesindel, gut erkannt;nothing
855023114536113;ne aber die Übervölkerung einiger Städte.;nothing
982669581771465;Haha die pegidisten scheissen sich in die Hose weil da ein paar Jugendliche an der Grenze zu Ungarn frei drehen. Oh mann was für jammerlappen diese pegida Spinner;nothing
1055079411197148;Ihr solltet euch noch nicht aufregen, der Mann sagt 8-10 Millionen Syrer u. Iraker. Er hat noch die Afrikaner vergessen und von denen dürften noch mehr sein :) jetzt könnt ihr euch aufregen.;nothing
1063232907048465;ja,und nun??;nothing
935256856512738;Pegida hat Die provoziert und LÜGEN noch gar nicht gelesen. Oder aus dem Zusammenhang gerissen. Und absichtlich falsch interpretiert.;nothing
1012254788812944;Lächerlich, wie man sich über solchen Mist aufregen kann. Lest mal lieber hier, was sich die Schmierfinken wieder ausgedacht haben: https://mopo24.de/#!nachrichten/schweiz-ausland-dresden-pegida-28258;nothing
1134071536631268;ich kann sie nicht mehr sehen. Aber da gehören auch noch andere Politiker dazu;criticism
1111786358859786;".... und woanders lassen sich die Leute RFID-Chips einpflanzen, ""weil es so schön bequem ist"". Immer diese Doppelzüngigkeit - wie es gerade genehm ist.";nothing
855014261203665;Tolles Video ? Es hat uns (bestimmt) alle sehr berührt. Gemeinsam schaffen wir es. Wir werden uns gegenseitig unterstützen ? Jetzt erst recht.;nothing
855034797868278;ja genau lach;nothing
876524945719263;Wir brauchen also Fachkräfte ?? Falsch wir brauchen billigere Fachkräfte , das ist die Wahrheit weil der polnische Hausmeister nicht mehr für lau arbeitet und ebenso die türkische Putze , deswegen brauchen wir Nachschub;nothing
876317579073333;Die schädliche Arbeitsagentur soll mal in den Spiegel schauen.;criticism
855045444533880;"pssst die sind alle beschäftigt so wie geplant ;)";nothing
876920495679708;In der BA herrscht grossflächig der STASI,Merkels Gefolge.das beantwortet für mich alles.;criticism
874735189231572;Ronald, das hast du falsch verstanden. Die gehört zu den Guten™. Sie war nur unvorteilhaft angezogen.;nothing
888032534568504;Danke.;nothing
935311799840577;"als Pegida-Anhänger haben wir gelernt zwischen den Zeilen zu lesen. So wie in der DDR. Schreibt doch die ""Presse"" bei weit aus selteneren deutschen Messerangriffen meist den Tätervornamen oder ""Deutscher"" hin. Konflikte mit dem Messer zu lösen hat in gewissen ""Kulturen"" eine Tradition. Diese will ich, trotz meiner ehrlichen  Begeisterung für den Orient, hier nicht haben.";criticism
982729391765484;??????????;nothing
1063250517046704;Danke ! Der Nächste bitte !;nothing
1063292370375852;Dresden Drecks Volk wo kommst du Vogel her aus dem Urwald oder.wir müssen uns nicht integrieren hier ist Deutschland;nothing
935641679807589;"Das, was im Koran und in den Hadith steht. Rein stilistisch ein ziemlich unappetitlicher Brocken, inhaltlich völlig archaisch. Viel Spaß beim Lesen, füllt perfekt lange Winterabende... ;-)
Persönlich ziehe ich Arno Schmidts ""Zettels Traum"" vor: gleicher Umfang, anderes Format (im wirklichen wie auch im übertragenen Sinne) :-)";nothing
861942200510871;Montags laufen die Simpson da hat niemand Zeit für eure drecks Märsche;nothing
861940890511002;Macht weiter so;nothing
1111657138872708;Danke;nothing
1063848503653572;Maik Eck Also meine Lehrer waren qualifiziert.;nothing
982647128440377;Wenns so einfach wäre mit einer Waffe :/;nothing
1063803303658092;Diese Karte ist zugleich auch eine Karte über den Anteil von Migranten in den Ländern. Hier scheint bereits die Strategie von Thomas Barnett IQ=90 erste Früchte zu tragen.;nothing
1011250485580041;https://www.openpetition.de/petition/online/wiedereinfuehrung-der-grenzkontrollen-an-den-deutschen-landesgrenzen;nothing
882737795097978;Ich wittere Drogenkrieg.;nothing
945932608778496;Auf diese Kids wartet Schulpfleicht. Sollte man ihnen mal schonend beibrigen, oder?....;nothing
882718228433268;Am Ende sind paar Trolle unter denen, gerade um unsere Sache zu schädigen :-/;nothing
876421619062929;Einem ausländischen Facharbeiter braucht man ja auch keinen Facharbeiterlohn zahlen sondern 8,50 € Mindestlohn;nothing
1063302440374845;#einzelfall;nothing
982653241773099;Werter Herr Karlhorst, soll der Ausnahmezustand, das Chaos, der Widerstand gegen gültige Gesetze und Polizei nun zum Normalfall werden, um sich durchzusetzen ? Wir haben hunderttausende völlig kulturfremd sozialisierter Männer bereits jetzt in diesem Land. Was wird sein, wenn sich die Lügenversprechen der Schlepper nicht erfüllen ? Gehen diese dann auch auf die Straße randalieren und Steine werfen. Dann wird es bei uns auch bald so sein wie in deren Herkunftsländern.;nothing
982727628432327;Und so was sollen wir in unser Land lassen......?? Deutschland Zeit wach zu werden....;nothing
874452922593132;"""Der Islam"" oder ""Der is´ lahm"" oder was? https://www.youtube.com/watch?v=_upSXNB7gm0";nothing
1134094676628954;Nimm endlich deine hässliche Tasche und geh!;nothing
1043675355670887;"Ein unbekannter Mann hat bereits am Donnerstag, 14. Januar, eine 14-jährige Schülerin in Neustadt sexuell bedrängt…

Die 14-Jährige konnte sich losreißen und flüchten. Bei den Ermittlungen gab das Mädchen an, dass in der Vorwoche am Käthe-Kollwitz-Gymnasium zwei Zehntklässlerinnen ebenfalls von einem Unbekannten angesprochen und umarmt worden seien.

Der Polizei zufolge hat der Täter südländisches Aussehen, ist etwa 20 bis 30 Jahre alt, 1,60 bis 1,65 Meter groß und hat eine sportlich-kräftige Figur…

http://www.morgenweb.de/newsticker/neustadt-mann-bedrängt-14-jährige-1.2604072";nothing
1035628929808863;Rock n Roll ??;nothing
1012407655464324;Ich glaube, du hast das Wort Linke falsch geschrieben ??;nothing
1095920793779676;Das kann doch alles nicht wahr sein.;nothing
945842185454205;Genauso sieht es aus Flüchtlinge heißen so damit sie weiter flüchten ??????;nothing
982653888439701;https://youtu.be/OGQZJ0yX0do;nothing
1094611480577274;Wie habt Ihr das denn geschafft?Am Hauptbahnhof eine Genehmigung zu bekommen,inklusive einer Tram- und Busliniensperrung?Die Geschäfte sind ja auch noch geöffnet...;nothing
854998774538547;was für ein geniales Filmchen! wir kommen wieder!;nothing
876283329076758;"Von was für ""Fachkräften"" redet die #BA hier? Von den #Salafisten ? Den#Frauenverbrennern ? Den #Totschlägern ? Den #Einbrecherbanden ? Den#Frauenvergewaltigern ? Den #Messerstechern ? Den #Ladendieben ? Das würde mich jetzt schon mal interessieren !!!";agitation
862005803837844;Zu viert! ^^;nothing
982779861760437;wenn jemand so knapp dem krieg entronnen ist, könnte er auch froh sein, wenn er sich anch serbien gerettet hätte, oder ?;nothing
1063670220338067;Holger Reinhold : Ich kann vor lauter lachen nicht mehr tippen;nothing
1043667842338305;Merkel muss weg !!OUT<OUT<OUT and OUT !!!!!!at once;subversive
862101377161620;Ich bin dabei!;nothing
982709488434141;warum hat die Polizei nicht geschossen auf die Steinewerfer?;nothing
935685996469824;Hat Pegida denn nicht die gleichen Probleme wie Dynamo Dresden oder der Islam? Distanzierungen vom Verhalten einiger Anhänger wären ab und an mal nötig. Oder zumindest ein Aufruf, sich angemessener zu benehmen. Stadionverbote hätten sich aber auch schon einige verdient. - Auch wenn ich mich mit vielen Thesen nicht anfreunden kann, ist eine Bürgerbewegung ja nichts Verkehrtes. Aber in dieser hier gibt es viel zu viele handwerkliche Fehler.;criticism
1052410114797411;Parkplätze selbst bewachen. Kriminelle festnehmen (darf jeder Bürger) im Rahmen des Gestztes.;nothing
1056910027680753;solange die Grenzen offen sind ist das vergebliche Liebesmüh.;criticism
985427634828993;https://www.youtube.com/watch?v=9UNZO5fokeE hahahaha das is der hammer;nothing
1063289270376162;Soll es ( Dresden Drecksvolk) mal herkommen . Bekommt sicher nichts auf die Reihe, schwachmat. Solltest sehr wohl aufpassen , was du vom Stapel  lässt. Du beschimpfst hier normale Leute,  die Dir sicher haushoch überlegen sind und noch Ehre in der Brust haben, solche Beleidigungen könnte auch nee Anzeige nach sich ziehen. Vorher überlegen und dann schreiben , Gruß aus Dresden nach dem Hass erfüllten Westen;nothing
